orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
07O	12	4		68750	ויקבץ יפתח את־כל־אנשי גלעד וילחם את־אפרים ויכו אנשי גלעד את־אפרים כי אמרו פליטי אפרים אתם גלעד בתוך אפרים בתוך מנשה׃
07O	12	5		68760	וילכד גלעד את־מעברות הירדן לאפרים והיה כי יאמרו פליטי אפרים אעברה ויאמרו לו אנשי־גלעד האפרתי אתה ויאמר ׀ לא׃
07O	12	6		68770	ויאמרו לו אמר־נא שבלת ויאמר סבלת ולא יכין לדבר כן ויאחזו אותו וישחטוהו אל־מעברות הירדן ויפל בעת ההיא מאפרים ארבעים ושנים אלף׃
07O	12	7		68780	וישפט יפתח את־ישראל שש שנים וימת יפתח הגלעדי ויקבר בערי גלעד׃  פ
07O	12	8		68790	וישפט אחריו את־ישראל אבצן מבית לחם׃
07O	12	9		68800	ויהי־לו שלשים בנים ושלשים בנות שלח החוצה ושלשים בנות הביא לבניו מן־החוץ וישפט את־ישראל שבע שנים׃
07O	12	10		68810	וימת אבצן ויקבר בבית לחם׃  פ
07O	12	11		68820	וישפט אחריו את־ישראל אילון הזבולני וישפט את־ישראל עשר שנים׃
07O	12	12		68830	וימת אלון הזבולני ויקבר באילון בארץ זבולן׃  פ
07O	12	13		68840	וישפט אחריו את־ישראל עבדון בן־הלל הפרעתוני׃
07O	12	14		68850	ויהי־לו ארבעים בנים ושלשים בני בנים רכבים על־שבעים עירם וישפט את־ישראל שמנה שנים׃
07O	12	15		68860	וימת עבדון בן־הלל הפרעתוני ויקבר בפרעתון בארץ אפרים בהר העמלקי׃  פ
07O	13	1		68870	ויספו בני ישראל לעשות הרע בעיני יהוה ויתנם יהוה ביד־פלשתים ארבעים שנה׃  פ
07O	13	2		68880	ויהי איש אחד מצרעה ממשפחת הדני ושמו מנוח ואשתו עקרה ולא ילדה׃
07O	13	3		68890	וירא מלאך־יהוה אל־האשה ויאמר אליה הנה־נא את־עקרה ולא ילדת והרית וילדת בן׃
07O	13	4		68900	ועתה השמרי נא ואל־תשתי יין ושכר ואל־תאכלי כל־טמא׃
07O	13	5		68910	כי הנך הרה וילדת בן ומורה לא־יעלה על־ראשו כי־נזיר אלהים יהיה הנער מן־הבטן והוא יחל להושיע את־ישראל מיד פלשתים׃
07O	13	6		68920	ותבא האשה ותאמר לאישה לאמר איש האלהים בא אלי ומראהו כמראה מלאך האלהים נורא מאד ולא שאלתיהו אי־מזה הוא ואת־שמו לא־הגיד לי׃
07O	13	7		68930	ויאמר לי הנך הרה וילדת בן ועתה אל־תשתי ׀ יין ושכר ואל־תאכלי כל־טמאה כי־נזיר אלהים יהיה הנער מן־הבטן עד־יום מותו׃  פ
07O	13	8		68940	ויעתר מנוח אל־יהוה ויאמר בי אדוני איש האלהים אשר שלחת יבוא־נא עוד אלינו ויורנו מה־נעשה לנער היולד׃
07O	13	9		68950	וישמע האלהים בקול מנוח ויבא מלאך האלהים עוד אל־האשה והיא יושבת בשדה ומנוח אישה אין עמה׃
07O	13	10		68960	ותמהר האשה ותרץ ותגד לאישה ותאמר אליו הנה נראה אלי האיש אשר־בא ביום אלי׃
07O	13	11		68970	ויקם וילך מנוח אחרי אשתו ויבא אל־האיש ויאמר לו האתה האיש אשר־דברת אל־האשה ויאמר אני׃
07O	13	12		68980	ויאמר מנוח עתה יבא דבריך מה־יהיה משפט־הנער ומעשהו׃
07O	13	13		68990	ויאמר מלאך יהוה אל־מנוח מכל אשר־אמרתי אל־האשה תשמר׃
07O	13	14		69000	מכל אשר־יצא מגפן היין לא תאכל ויין ושכר אל־תשת וכל־טמאה אל־תאכל כל אשר־צויתיה תשמר׃
07O	13	15		69010	ויאמר מנוח אל־מלאך יהוה נעצרה־נא אותך ונעשה לפניך גדי עזים׃
07O	13	16		69020	ויאמר מלאך יהוה אל־מנוח אם־תעצרני לא־אכל בלחמך ואם־תעשה עלה ליהוה תעלנה כי לא־ידע מנוח כי־מלאך יהוה הוא׃
07O	13	17		69030	ויאמר מנוח אל־מלאך יהוה מי שמך כי־יבא [דבריך כ] (דברך ק) וכבדנוך׃
07O	13	18		69040	ויאמר לו מלאך יהוה למה זה תשאל לשמי והוא־פלאי׃    ס
07O	13	19		69050	ויקח מנוח את־גדי העזים ואת־המנחה ויעל על־הצור ליהוה ומפלא לעשות ומנוח ואשתו ראים׃
07O	13	20		69060	ויהי בעלות הלהב מעל המזבח השמימה ויעל מלאך־יהוה בלהב המזבח ומנוח ואשתו ראים ויפלו על־פניהם ארצה׃
07O	13	21		69070	ולא־יסף עוד מלאך יהוה להראה אל־מנוח ואל־אשתו אז ידע מנוח כי־מלאך יהוה הוא׃
07O	13	22		69080	ויאמר מנוח אל־אשתו מות נמות כי אלהים ראינו׃
07O	13	23		69090	ותאמר לו אשתו לו חפץ יהוה להמיתנו לא־לקח מידנו עלה ומנחה ולא הראנו את־כל־אלה וכעת לא השמיענו כזאת׃
07O	13	24		69100	ותלד האשה בן ותקרא את־שמו שמשון ויגדל הנער ויברכהו יהוה׃
07O	13	25		69110	ותחל רוח יהוה לפעמו במחנה־דן בין צרעה ובין אשתאל׃  פ
07O	14	1		69120	וירד שמשון תמנתה וירא אשה בתמנתה מבנות פלשתים׃
07O	14	2		69130	ויעל ויגד לאביו ולאמו ויאמר אשה ראיתי בתמנתה מבנות פלשתים ועתה קחו־אותה לי לאשה׃
07O	14	3		69140	ויאמר לו אביו ואמו האין בבנות אחיך ובכל־עמי אשה כי־אתה הולך לקחת אשה מפלשתים הערלים ויאמר שמשון אל־אביו אותה קח־לי כי־היא ישרה בעיני׃
07O	14	4		69150	ואביו ואמו לא ידעו כי מיהוה היא כי־תאנה הוא־מבקש מפלשתים ובעת ההיא פלשתים משלים בישראל׃  פ
07O	14	5		69160	וירד שמשון ואביו ואמו תמנתה ויבאו עד־כרמי תמנתה והנה כפיר אריות שאג לקראתו׃
07O	14	6		69170	ותצלח עליו רוח יהוה וישסעהו כשסע הגדי ומאומה אין בידו ולא הגיד לאביו ולאמו את אשר עשה׃
07O	14	7		69180	וירד וידבר לאשה ותישר בעיני שמשון׃
07O	14	8		69190	וישב מימים לקחתה ויסר לראות את מפלת האריה והנה עדת דבורים בגוית האריה ודבש׃
07O	14	9		69200	וירדהו אל־כפיו וילך הלוך ואכל וילך אל־אביו ואל־אמו ויתן להם ויאכלו ולא־הגיד להם כי מגוית האריה רדה הדבש׃
07O	14	10		69210	וירד אביהו אל־האשה ויעש שם שמשון משתה כי כן יעשו הבחורים׃
07O	14	11		69220	ויהי כראותם אותו ויקחו שלשים מרעים ויהיו אתו׃
07O	14	12		69230	ויאמר להם שמשון אחודה־נא לכם חידה אם־הגד תגידו אותה לי שבעת ימי המשתה ומצאתם ונתתי לכם שלשים סדינים ושלשים חלפת בגדים׃
07O	14	13		69240	ואם־לא תוכלו להגיד לי ונתתם אתם לי שלשים סדינים ושלשים חליפות בגדים ויאמרו לו חודה חידתך ונשמענה׃
07O	14	14		69250	ויאמר להם מהאכל יצא מאכל ומעז יצא מתוק ולא יכלו להגיד החידה שלשת ימים׃
07O	14	15		69260	ויהי ׀ ביום השביעי ויאמרו לאשת־שמשון פתי את־אישך ויגד־לנו את־החידה פן־נשרף אותך ואת־בית אביך באש הלירשנו קראתם לנו הלא׃
07O	14	16		69270	ותבך אשת שמשון עליו ותאמר רק־שנאתני ולא אהבתני החידה חדת לבני עמי ולי לא הגדתה ויאמר לה הנה לאבי ולאמי לא הגדתי ולך אגיד׃
07O	14	17		69280	ותבך עליו שבעת הימים אשר־היה להם המשתה ויהי ׀ ביום השביעי ויגד־לה כי הציקתהו ותגד החידה לבני עמה׃
07O	14	18		69290	ויאמרו לו אנשי העיר ביום השביעי בטרם יבא החרסה מה־מתוק מדבש ומה עז מארי ויאמר להם לולא חרשתם בעגלתי לא מצאתם חידתי׃
07O	14	19		69300	ותצלח עליו רוח יהוה וירד אשקלון ויך מהם ׀ שלשים איש ויקח את־חליצותם ויתן החליפות למגידי החידה ויחר אפו ויעל בית אביהו׃  פ
07O	14	20		69310	ותהי אשת שמשון למרעהו אשר רעה לו׃
07O	15	1		69320	ויהי מימים בימי קציר־חטים ויפקד שמשון את־אשתו בגדי עזים ויאמר אבאה אל־אשתי החדרה ולא־נתנו אביה לבוא׃
07O	15	2		69330	ויאמר אביה אמר אמרתי כי־שנא שנאתה ואתננה למרעך הלא אחתה הקטנה טובה ממנה תהי־נא לך תחתיה׃
07O	15	3		69340	ויאמר להם שמשון נקיתי הפעם מפלשתים כי־עשה אני עמם רעה׃
07O	15	4		69350	וילך שמשון וילכד שלש־מאות שועלים ויקח לפדים ויפן זנב אל־זנב וישם לפיד אחד בין־שני הזנבות בתוך׃
07O	15	5		69360	ויבער־אש בלפידים וישלח בקמות פלשתים ויבער מגדיש ועד־קמה ועד־כרם זית׃
07O	15	6		69370	ויאמרו פלשתים מי עשה זאת ויאמרו שמשון חתן התמני כי לקח את־אשתו ויתנה למרעהו ויעלו פלשתים וישרפו אותה ואת־אביה באש׃
07O	15	7		69380	ויאמר להם שמשון אם־תעשון כזאת כי אם־נקמתי בכם ואחר אחדל׃
07O	15	8		69390	ויך אותם שוק על־ירך מכה גדולה וירד וישב בסעיף סלע עיטם׃    ס
07O	15	9		69400	ויעלו פלשתים ויחנו ביהודה וינטשו בלחי׃
07O	15	10		69410	ויאמרו איש יהודה למה עליתם עלינו ויאמרו לאסור את־שמשון עלינו לעשות לו כאשר עשה לנו׃
07O	15	11		69420	וירדו שלשת אלפים איש מיהודה אל־סעיף סלע עיטם ויאמרו לשמשון הלא ידעת כי־משלים בנו פלשתים ומה־זאת עשית לנו ויאמר להם כאשר עשו לי כן עשיתי להם׃
07O	15	12		69430	ויאמרו לו לאסרך ירדנו לתתך ביד־פלשתים ויאמר להם שמשון השבעו לי פן־תפגעון בי אתם׃
07O	15	13		69440	ויאמרו לו לאמר לא כי־אסר נאסרך ונתנוך בידם והמת לא נמיתך ויאסרהו בשנים עבתים חדשים ויעלוהו מן־הסלע׃
07O	15	14		69450	הוא־בא עד־לחי ופלשתים הריעו לקראתו ותצלח עליו רוח יהוה ותהיינה העבתים אשר על־זרועותיו כפשתים אשר בערו באש וימסו אסוריו מעל ידיו׃
07O	15	15		69460	וימצא לחי־חמור טריה וישלח ידו ויקחה ויך־בה אלף איש׃
07O	15	16		69470	ויאמר שמשון בלחי החמור חמור חמרתים בלחי החמור הכיתי אלף איש׃
07O	15	17		69480	ויהי ככלתו לדבר וישלך הלחי מידו ויקרא למקום ההוא רמת לחי׃
07O	15	18		69490	ויצמא מאד ויקרא אל־יהוה ויאמר אתה נתת ביד־עבדך את־התשועה הגדלה הזאת ועתה אמות בצמא ונפלתי ביד הערלים׃
07O	15	19		69500	ויבקע אלהים את־המכתש אשר־בלחי ויצאו ממנו מים וישת ותשב רוחו ויחי על־כן ׀ קרא שמה עין הקורא אשר בלחי עד היום הזה׃
07O	15	20		69510	וישפט את־ישראל בימי פלשתים עשרים שנה׃  פ
07O	16	1		69520	וילך שמשון עזתה וירא־שם אשה זונה ויבא אליה׃
07O	16	2		69530	לעזתים ׀ לאמר בא שמשון הנה ויסבו ויארבו־לו כל־הלילה בשער העיר ויתחרשו כל־הלילה לאמר עד־אור הבקר והרגנהו ׃
07O	16	3		69540	וישכב שמשון עד־חצי הלילה ויקם ׀ בחצי הלילה ויאחז בדלתות שער־העיר ובשתי המזוזות ויסעם עם־הבריח וישם על־כתפיו ויעלם אל־ראש ההר אשר על־פני חברון׃  פ
